sentence,label,pred_label,confidence,prob_negative,prob_neutral,prob_positive
"Founded in 1946 , Strand Associates , which provides civil , environmental , transportation , electrical and mechanical engineering services , has 350 employees at 10 offices in Wisconsin , Alabama , Illinois , Indiana , Kentucky and Ohio .",1,1,0.9986229,0.0006895533,0.9986229,0.0006875767
Halonen 's office acknowledged receiving the letter but declined comment .,1,1,0.998268,0.00088208856,0.998268,0.0008499174
"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement .",1,1,0.9984712,0.0006755552,0.9984712,0.00085317343
"In 2009 , Lee & Man had a combined annual production capacity of close to 4.5 million tonnes of paper and 300,000 tonnes of pulp .",1,1,0.99832565,0.0006717975,0.99832565,0.0010024834
"In the method the smelt spouts 2 are separated from the working area 6 by a shielding wall 8 , 10 arranged movable in relation to the smelt spouts .",1,1,0.99861586,0.0006940254,0.99861586,0.00069007534
"It is necessary to strengthen the company 's operations , however .",1,1,0.99740523,0.0010797394,0.99740523,0.0015150597
Le Lay succeeds Walter G++nter and will be based in Finland .,1,1,0.99861515,0.00057423103,0.99861515,0.0008106273
"Lemminkainen Infra Oy 's subsidiary Lemminkainen Sverige AB will perform the construction work , which is expected to start in early 2011 and to be completed in the summer of 2013 .",1,1,0.99866176,0.00055284856,0.99866176,0.00078532175
"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",1,1,0.99840885,0.00069455715,0.99840885,0.0008966337
"Mr. Mikko Saavalainen , head of Comptel 's Global Sales concludes : `` Gibtelecom provides a perfect illustration of the variety of business , technical and regulatory challenges operators are facing in their OSS today .",1,1,0.997552,0.0010250916,0.997552,0.0014230224
"Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking .",1,1,0.9985039,0.0006986563,0.9985039,0.00079741207
Satama and Trainers ' House will remain as names and independent brands of the business areas .,1,1,0.99853146,0.00076491525,0.99853146,0.000703561
"The above mentioned shareholders will suggest that a monthly salary of EUR 1,400 would be paid for the Board members outside the company .",1,1,0.9984654,0.0008705323,0.9984654,0.0006640714
"The address location is provided to a local controller , preferably by wireless transmission , which then uses the address location to access the appliance control module .",1,1,0.9985758,0.0006201761,0.9985758,0.0008039683
The Bank is also examining the benefits of transferring the Swedish business to operate as a branch office so that the operations would be governed by Finland 's laws .,1,1,0.99709237,0.00073448755,0.99709237,0.0021731402
"The donations are granted to Aalto University and the universities of Helsinki , Tampere , Turku , Eastern Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be announced later .",1,1,0.99815875,0.00076833804,0.99815875,0.001072893
"The guidance has been set at 90 basis points over mid-swaps , the report said .",1,1,0.9982316,0.0008345772,0.9982316,0.00093395635
The invention carries International Patent Publication No. .,1,1,0.99793434,0.0011195893,0.99793434,0.0009461114
"The inventors are Bylander Johan , Ponten Fredrik and Lundberg Jorgen .",1,1,0.9985708,0.0006636242,0.9985708,0.00076555007
"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam .",1,1,0.9985448,0.00061156496,0.9985448,0.0008435983
"The Inventors are Ridge Justin , Bao Yiliang and Karczewicz Marta .",1,1,0.998615,0.00066666835,0.998615,0.00071829883
The issuer is solely responsible for the content of this announcement .,1,1,0.99850595,0.00065958983,0.99850595,0.0008345124
The issuer is solely responsible for the content of this announcement .,1,1,0.99850595,0.00065958983,0.99850595,0.0008345124
"The market making in accordance with the agreement will begin on September 24 , 2009 .",1,1,0.99856406,0.00067651103,0.99856406,0.000759453
"The offer price is $ 35 million , including cash of $ 10 million as net debt assumption of FACE , and $ 20 million worth of Cencorp shares to be issued to Savcor .",1,1,0.9986094,0.0006445293,0.9986094,0.0007460314
The original patent was filed in Finland under application No. .,1,1,0.99849117,0.00076563726,0.99849117,0.000743165
The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,1,1,0.9985927,0.0005724403,0.9985927,0.00083488744
"The total investment in the Vantaa plant extension will amount to around 10 million euro , and Okmetic 's share of the investments will be worth around 2.7 million .",1,1,0.9981335,0.0006492885,0.9981335,0.0012172476
Welcome !,1,1,0.9954947,0.0011133929,0.9954947,0.003391881
"You need to be ready when the window opens up , Rosberg said .",1,1,0.997315,0.0012254916,0.997315,0.0014595342
`` Directors and shareholders alike should ask why these practices were allowed to continue . '',1,1,0.9974681,0.001480726,0.9974681,0.0010511847
`` The issues identified by Stonesoft affect a range of content inspection technology .,1,1,0.9986437,0.0006880285,0.9986437,0.00066828873
`` They want my credit card info and my personal details .,1,1,0.99847084,0.00082571455,0.99847084,0.0007034072
About Dopplr Dopplr is a service for smart travellers .,1,1,0.9985562,0.0006717066,0.9985562,0.00077208143
"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland .",1,1,0.99803025,0.00090625026,0.99803025,0.0010635197
"According to CapMan Plc 's Corporate Governance , the majority of the committees ' members shall be independent of the Company .",1,1,0.99865925,0.0006835155,0.99865925,0.0006573229
"According to Finnair Technical Services , the measure is above all due to the employment situation .",1,1,0.74111,0.061217777,0.74111,0.19767222
"According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .",1,1,0.99799687,0.00084148784,0.99799687,0.0011616098
"According to preliminary data from Slovakia 's Statistics Office , goods worth E36 .4 million were imported from Finland between January and October 2010 , making up 0.1 percent of Slovakia 's total imports .",1,1,0.997971,0.00085653766,0.997971,0.001172446
"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .",1,1,0.997973,0.0010203801,0.997973,0.0010065812
"Also , a six-year historic analysis is provided for these markets .",1,1,0.998444,0.00068590604,0.998444,0.0008701157
"Also , a six-year historic analysis is provided for this market .",1,1,0.99850684,0.00066115917,0.99850684,0.0008320445
Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,1,1,0.99764293,0.00068427227,0.99764293,0.0016727502
"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .",1,1,0.99849916,0.0007461732,0.99849916,0.0007546729
An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,1,1,0.9985837,0.0006150602,0.9985837,0.0008013207
BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,1,1,0.99775404,0.0010520237,0.99775404,0.0011939883
"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",1,1,0.99862885,0.0006038744,0.99862885,0.0007672014
"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .",1,1,0.99868447,0.0006128159,0.99868447,0.0007027697
"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .",1,1,0.9982822,0.00085171213,0.9982822,0.0008661541
Castecka said the town hall would hold talks with other investors interested in the zone .,1,1,0.9978727,0.00083880656,0.9978727,0.0012885684
"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",1,1,0.9985374,0.0006742972,0.9985374,0.00078826863
"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .",1,1,0.99846566,0.00073908054,0.99846566,0.00079534313
Competition authorities will have to approve the deal before it can be finalized .,1,1,0.99850166,0.0007477237,0.99850166,0.0007506501
"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .",1,1,0.9985214,0.00052965234,0.9985214,0.00094888965
Completion of the transaction is subject to a final agreement and a Due Diligence process .,1,1,0.9986255,0.00067811453,0.9986255,0.0006964402
Construction is expected to be completed in the summer of 2011 .,1,1,0.99852484,0.00054795924,0.99852484,0.00092723063
Dragonfly Love is another video shot from start to finish using the Nokia N8 .,1,1,0.99829036,0.0008585917,0.99829036,0.0008509588
"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .",1,1,0.9983814,0.0006430638,0.9983814,0.0009755891
"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .",1,1,0.99772865,0.0006935192,0.99772865,0.0015778411
"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .",1,1,0.99845254,0.00072454126,0.99845254,0.0008228973
"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .",1,1,0.99870133,0.00060191203,0.99870133,0.00069670833
Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,1,1,0.99787533,0.00062882557,0.99787533,0.0014958503
"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",1,1,0.9984707,0.00073972566,0.9984707,0.00078956044
"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .",1,1,0.9981907,0.0008184003,0.9981907,0.0009909021
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",1,1,0.998502,0.00072372187,0.998502,0.000774335
"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",1,1,0.9984938,0.0006904133,0.9984938,0.00081584067
"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .",1,1,0.9980122,0.0010194383,0.9980122,0.0009683647
Insurance policies should be simple .,1,1,0.99774396,0.0011943566,0.99774396,0.0010616443
"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",1,1,0.99829906,0.00068467495,0.99829906,0.0010163536
It is expected to be completed by the end of 2007 .,1,1,0.9985669,0.00063522573,0.9985669,0.0007978663
It will provide heating in the form of hot water for the sawmill 's needs .,1,1,0.9985891,0.000604094,0.9985891,0.0008067101
Its 168 asset management experts manage assets worth over EUR 35 billion .,1,1,0.99859065,0.0007473337,0.99859065,0.00066193927
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,1,1,0.9980566,0.0006185775,0.9980566,0.0013248298
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,1,1,0.99864274,0.0005978967,0.99864274,0.0007594621
"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?",1,1,0.9985079,0.00064072706,0.9985079,0.0008513391
"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .",1,1,0.9974355,0.00082317233,0.9974355,0.0017413949
"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .",1,1,0.9984869,0.0006136581,0.9984869,0.00089932955
"Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes .",1,1,0.99813974,0.0007941563,0.99813974,0.0010660783
"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009",1,1,0.99808913,0.0005770921,0.99808913,0.0013337826
National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,1,1,0.9984351,0.00064318854,0.9984351,0.00092169765
